NUETPUS,197503,14881.784,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197504,13327.245,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197505,13763.765,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197506,12743.82,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197507,15372.216,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197508,15879.687,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197509,14396.011,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197510,14626.168,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197511,14164.018,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197512,16678.669,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197513,172505.075,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197601,16098.884,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197602,14377.127,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197603,13992.977,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197604,10981.808,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197605,11929.39,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197606,15757.435,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197607,17708.727,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197608,18362.58,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197609,17290.311,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197610,17355.218,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197611,16134.204,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197612,21114.871,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197613,191103.531,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197701,22152.064,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197702,19600.518,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197703,20672.203,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197704,19866.564,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197705,20599.284,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
NUETPUS,197706,21517.301,5,Electricity Net Generation From Nuclear Electric Power, All Sectors,Million Kilowatthours
