SOETPUS,197801,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197802,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197803,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197804,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197805,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197806,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197807,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197808,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197809,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197810,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197811,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197812,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197813,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197901,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197902,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197903,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197904,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197905,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197906,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197907,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197908,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197909,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197910,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197911,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197912,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,197913,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198001,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198002,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198003,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198004,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198005,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198006,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198007,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198008,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198009,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198010,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198011,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198012,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198013,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198101,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198102,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198103,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198104,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198105,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198106,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198107,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198108,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198109,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198110,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198111,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198112,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198113,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198201,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198202,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198203,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198204,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198205,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198206,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198207,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198208,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198209,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198210,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198211,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198212,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198213,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198301,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198302,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198303,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198304,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198305,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198306,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198307,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198308,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198309,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198310,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198311,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198312,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198313,Not Available,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198401,-0.069,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198402,0.061,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198403,0.17,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198404,0.323,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198405,0.703,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198406,0.945,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198407,0.253,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198408,0.883,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198409,0.976,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198410,0.683,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198411,0.337,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198412,-0.016,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198413,5.248,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198501,0.465,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198502,-0.085,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198503,0.104,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198504,1.222,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198505,1.471,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198506,1.568,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198507,1.055,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198508,2.007,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198509,1.369,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198510,0.947,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198511,0.276,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198512,0.231,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198513,10.63,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198601,0.638,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198602,0.592,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198603,1.014,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198604,1.377,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198605,1.828,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198606,1.409,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198607,1.669,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198608,1.629,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198609,1.438,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198610,1.289,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198611,0.895,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198612,0.254,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198613,14.032,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198701,0.062,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198702,0.532,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198703,0.902,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198704,1.278,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198705,1.251,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198706,1.665,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198707,1.785,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198708,1.19,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198709,0.774,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198710,0.576,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198711,0.322,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198712,0.159,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198713,10.497,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198801,0.458,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198802,0.767,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198803,1.288,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198804,0.478,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198805,1.263,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198806,1.358,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198807,1.115,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198808,1.131,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198809,0.971,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198810,0.137,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198811,0.068,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198812,0.059,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198813,9.094,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198901,6.957,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198902,7.414,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198903,19.086,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198904,23.655,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198905,15.56,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198906,21.626,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198907,35.589,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198908,26.226,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198909,31.453,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198910,28.156,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198911,24.616,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198912,10.263,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,198913,250.601,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199001,14.995,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199002,17.994,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199003,25.492,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199004,27.741,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199005,46.636,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199006,37.938,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199007,46.636,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199008,48.885,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199009,31.34,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199010,33.74,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199011,16.345,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199012,19.344,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199013,367.087,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199101,19.928,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199102,21.482,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199103,6.077,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199104,6.501,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199105,62.751,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199106,67.133,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199107,82.396,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199108,71.514,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199109,60.207,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199110,35.616,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199111,25.157,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199112,13.003,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199113,471.765,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199201,8.702,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199202,11.098,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199203,14.124,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199204,29.257,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199205,46.913,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199206,45.904,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199207,62.172,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199208,60.406,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199209,46.03,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199210,37.581,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199211,28.375,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199212,9.08,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199213,399.64,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199301,9.366,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199302,17.759,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199303,34.544,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199304,54.127,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199305,49.505,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199306,35.395,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199307,62.398,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199308,68.237,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199309,56.56,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199310,33.936,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199311,26.759,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199312,13.866,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199313,462.452,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199401,25.368,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199402,21.584,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
SOETPUS,199403,49.475,11,Electricity Net Generation From Solar, All Sectors,Million Kilowatthours
